hash,keep_path,removed_path,removed_size_bytes,removed_mtime,error
5793e03426c7c03463fa2f0ac008bc83b5cb1936d204daa63c106ae79365f087,CASE DOCS\02-25-00171-CV_25171CV-1.pdf,CASE DOCS\02-25-00171-CV_25171CV (3)-c88b718b-1.pdf,99863,1762844181.0,
5793e03426c7c03463fa2f0ac008bc83b5cb1936d204daa63c106ae79365f087,CASE DOCS\02-25-00171-CV_25171CV-1.pdf,CASE DOCS\02-25-00171-CV_25171CV-1 copy.pdf,99863,1762844181.0,
5793e03426c7c03463fa2f0ac008bc83b5cb1936d204daa63c106ae79365f087,CASE DOCS\02-25-00171-CV_25171CV-1.pdf,CASE DOCS\02-25-00171-CV_25171CV (1)-1 copy.pdf,99863,1762844181.0,
5793e03426c7c03463fa2f0ac008bc83b5cb1936d204daa63c106ae79365f087,CASE DOCS\02-25-00171-CV_25171CV-1.pdf,CASE DOCS\02-25-00171-CV_25171CV (2)-1 copy.pdf,99863,1762844181.0,
5793e03426c7c03463fa2f0ac008bc83b5cb1936d204daa63c106ae79365f087,CASE DOCS\02-25-00171-CV_25171CV-1.pdf,CASE DOCS\02-25-00171-CV_25171CV (3)-1 copy.pdf,99863,1762844181.0,
5793e03426c7c03463fa2f0ac008bc83b5cb1936d204daa63c106ae79365f087,CASE DOCS\02-25-00171-CV_25171CV-1.pdf,CASE DOCS\02-25-00171-CV_25171CV (3)-c88b718b-1 copy.pdf,99863,1762844181.0,
6efeea73cb747e243f88b5aa18200cb76d340eb0e17ed64aa7c863a0c6a01296,CASE DOCS\02-25-00171-CV_MT REHEAR DISP ORIG PROC CV_FILECOPY-1.pdf,CASE DOCS\02-25-00171-CV_MT REHEAR DISP ORIG PROC CV_FILECOPY-1 copy.pdf,94206,1762844181.0,
6efeea73cb747e243f88b5aa18200cb76d340eb0e17ed64aa7c863a0c6a01296,CASE DOCS\02-25-00171-CV_MT REHEAR DISP ORIG PROC CV_FILECOPY-1.pdf,CASE DOCS\02-25-00171-CV_MT REHEAR DISP ORIG PROC CV_FILECOPY-1c46d5c3-1.pdf,94206,1762844181.0,
6efeea73cb747e243f88b5aa18200cb76d340eb0e17ed64aa7c863a0c6a01296,CASE DOCS\02-25-00171-CV_MT REHEAR DISP ORIG PROC CV_FILECOPY-1.pdf,CASE DOCS\05.01.25 - 02-25-00171-CV_MT REHEAR DISP ORIG PROC CV_FILECOPY-1.pdf,94206,1762844529.0,
6efeea73cb747e243f88b5aa18200cb76d340eb0e17ed64aa7c863a0c6a01296,CASE DOCS\02-25-00171-CV_MT REHEAR DISP ORIG PROC CV_FILECOPY-1.pdf,CASE DOCS\02-25-00171-CV_MT REHEAR DISP ORIG PROC CV_FILECOPY-1c46d5c3-1 copy.pdf,94206,1762844181.0,
67f73c43e5b62bc87bc67693873ee7a837ea926d86bf0926b781716680ba2725,CASE DOCS\02-25-00582-CV_25582CV-1.pdf,CASE DOCS\02-25-00582-CV_25582CV-1 copy.pdf,109056,1762283930.0,
353912b806f65cbd40c893e3681d561b004d04bace10134c3f6b7bd6b0eee786,CASE DOCS\02-25-00582-CV_PET MAND FLD_FILECOPY-1.pdf,CASE DOCS\02-25-00582-CV_PET MAND FLD_FILECOPY-1 copy.pdf,90458,1761866108.0,
a68b8e3506b5ba4b55a855fa6d822d406d0db4dcbaa2a7f25a9a59518c693437,CASE DOCS\02.01.24 - Agreed Order to Consolidation-1.pdf,CASE DOCS\02.08.24 - AGREED ORDER FOR CONSOLIDATION-1.pdf,532388,1727692779.0,
a68b8e3506b5ba4b55a855fa6d822d406d0db4dcbaa2a7f25a9a59518c693437,CASE DOCS\02.01.24 - Agreed Order to Consolidation-1.pdf,CASE DOCS\02.08.24 - AGREED ORDER OF CONSOLIDATION (CERTIFIED)-1.pdf,532388,1732125608.0,
a68b8e3506b5ba4b55a855fa6d822d406d0db4dcbaa2a7f25a9a59518c693437,CASE DOCS\02.01.24 - Agreed Order to Consolidation-1.pdf,CASE DOCS\02.01.24 - Agreed Order to Consolidation-1 copy.pdf,532388,1762843785.0,
a68b8e3506b5ba4b55a855fa6d822d406d0db4dcbaa2a7f25a9a59518c693437,CASE DOCS\02.01.24 - Agreed Order to Consolidation-1.pdf,CASE DOCS\02.08.24 - AGREED ORDER FOR CONSOLIDATION-1 copy.pdf,532388,1727692779.0,
a68b8e3506b5ba4b55a855fa6d822d406d0db4dcbaa2a7f25a9a59518c693437,CASE DOCS\02.01.24 - Agreed Order to Consolidation-1.pdf,CASE DOCS\02.08.24 - AGREED ORDER OF CONSOLIDATION (CERTIFIED)-1 copy.pdf,532388,1732125608.0,
6e2386c6101fb47946673c42736c87bc745345ba61396bf4d4ad7a5bb8a8a95b,CASE DOCS\02.01.24 - AJ Report-1.pdf,CASE DOCS\02.01.24 - AJ Report-1 copy.pdf,120642,1762843784.0,
49fcd065f47f9bad7a0a9598793a2bd42972430cd6832e8f5631b2cafcd9c5a4,CASE DOCS\02.01.24 - AJ's Report-1.pdf,CASE DOCS\02.01.24 - AJ's Report-1 copy.pdf,178575,1762843784.0,
69a7e8f9679cf9679b828cfee441f98ec10db4a38cf3d7a4bfb0cd5fac14d232,CASE DOCS\02.01.24 - AJR-1.pdf,CASE DOCS\02.08.24 - ASSOCIATE JUDGE REPORT-1.pdf,1082336,1733514837.0,
69a7e8f9679cf9679b828cfee441f98ec10db4a38cf3d7a4bfb0cd5fac14d232,CASE DOCS\02.01.24 - AJR-1.pdf,CASE DOCS\02.01.24 Associate Judge's Report for Temporary Orders-1.pdf,1082336,1762843784.0,
69a7e8f9679cf9679b828cfee441f98ec10db4a38cf3d7a4bfb0cd5fac14d232,CASE DOCS\02.01.24 - AJR-1.pdf,CASE DOCS\02.01.24 - AJR-1 copy.pdf,1082336,1762843784.0,
69a7e8f9679cf9679b828cfee441f98ec10db4a38cf3d7a4bfb0cd5fac14d232,CASE DOCS\02.01.24 - AJR-1.pdf,CASE DOCS\02.08.24 - ASSOCIATE JUDGE REPORT-1 copy.pdf,1082336,1733514837.0,
69a7e8f9679cf9679b828cfee441f98ec10db4a38cf3d7a4bfb0cd5fac14d232,CASE DOCS\02.01.24 - AJR-1.pdf,CASE DOCS\02.01.24 Associate Judge's Report for Temporary Orders-1 copy.pdf,1082336,1762843784.0,
09dda7e52667f1a827ca718dbf63cd6de125a0595b879907af73d28a549e1207,CASE DOCS\02.01.24 - Defendant's Answer-1.pdf,CASE DOCS\02.01.24 - Defendant's Answer-1 copy.pdf,1280282,1762843784.0,
1fff853d9a7a160d441119f6f640df85011fdde81d7bbea9f9c68fb2edc36319,CASE DOCS\02.05.2024_NOTICE OF TERMINATION OF LEGAL COUNSEL -BACALIS-1.pdf,CASE DOCS\02.05.2024_NOTICE OF TERMINATION OF LEGAL COUNSEL -BACALIS-1 copy.pdf,135767,1762843784.0,
fcda385589f40997f1a33a190769612d79e11b9936ce24df30a43b9d61e83f71,CASE DOCS\02.05.24 - NOTICE OF TERMINATION OF LEGAL COUNSEL-1.pdf,CASE DOCS\02.05.24 - NOTICE OF TERMINATION OF LEGAL COUNSEL-1 copy.pdf,225276,1732417925.0,
2eefa311e05b04bb046e83a211cda92535fcb5d11492227865488b5b78f8e3cf,CASE DOCS\02.06.2024_AGREED MOTION FOR WITHDRAWAL OF ATTY BACALIS-1.pdf,CASE DOCS\02.06.2024_AGREED MOTION FOR WITHDRAWAL OF ATTY BACALIS-1 copy.pdf,144331,1762843785.0,
c58035a383b0dfe37d461532a96589ba52a022edd137c12e991641e8cc868a53,CASE DOCS\02.06.24 - Agreed Motion for Withdraw-1.pdf,CASE DOCS\02.06.24 - AGREED MOTION FOR WD OF ATTORNEY-1.pdf,742081,1727692779.0,
c58035a383b0dfe37d461532a96589ba52a022edd137c12e991641e8cc868a53,CASE DOCS\02.06.24 - Agreed Motion for Withdraw-1.pdf,CASE DOCS\02.06.24 - Agreed Motion for Withdraw-1 copy.pdf,742081,1762843785.0,
c58035a383b0dfe37d461532a96589ba52a022edd137c12e991641e8cc868a53,CASE DOCS\02.06.24 - Agreed Motion for Withdraw-1.pdf,CASE DOCS\02.06.24 - AGREED MOTION FOR WD OF ATTORNEY-1 copy.pdf,742081,1727692779.0,
f6a0e494a08a591c53c98ef805450fa2711fb288743f7acc1a929ada3ea4d711,CASE DOCS\02.06.24 - Agreed Motion for Withdrawal of Attorney-1.pdf,CASE DOCS\02.06.24 - Agreed Motion for Withdrawal of Attorney-1 copy.pdf,100175,1762843785.0,
95921ae3b7050ad9903d903a6fa1af1d0b14526e7a6a932bc02b1ee8bc10e062,CASE DOCS\02.06.24 - Agreed Motion for Withdrawal of Attorney_2694B50A-1.pdf,CASE DOCS\02.06.24 - Agreed Motion for Withdrawal of Attorney_2694B50A-1 copy.pdf,100172,1762843785.0,
d687494f58a14e79ac03b6cffc0454e0e2dfc4c5fe61fe3d6e9b26667201b6f1,CASE DOCS\02.08.2024_AGREED AJS REPORT FOR TEMP ORDS-1.pdf,CASE DOCS\02.08.2024_AGREED AJS REPORT FOR TEMP ORDS-1 copy.pdf,208081,1762843785.0,
b6131cd5fa22d3436a39482d10c3c252c6772e7aafd3dbf07d894cbb17050deb,CASE DOCS\02.08.2024_AGREED ORDER FOR CONSOLIDATION SIGNED 2124-1.pdf,CASE DOCS\02.08.2024_AGREED ORDER FOR CONSOLIDATION SIGNED 2124-1 copy.pdf,113676,1762843785.0,
64e8a057c9bbf25037f152f939a3d720c30ba1c1498d082120e6460dbba60b01,CASE DOCS\02.08.24 - Agreed Motion to Consolidate-1.pdf,CASE DOCS\02.08.24 - Agreed Motion to Consolidate-1 copy.pdf,50985,1762843785.0,
efabf24f02ed4717afb1b1cc12885ff0f9d573965b9af4c0cfb48f972834dd4b,CASE DOCS\02.08.24 - Agreed Order for Consolidation-1-1.pdf,CASE DOCS\02.08.24 - Agreed Order for Consolidation-1-1 copy.pdf,50981,1762843785.0,
8edae6159be27b6a8ac8d44c2b784b70401dfbb5c18327b834575b3a78a0c815,CASE DOCS\02.08.24 - ASSOCIATE JUDGE'S REPORT-1.pdf,CASE DOCS\02.08.24 - ASSOCIATE JUDGE'S REPORT-1 copy.pdf,120641,1725860741.0,
b4916ee32acd09ec24c4a10daeba84ac11a16ca145454a5a88eab1b6eceb0987,CASE DOCS\02.08.24 - Associate Judge's Report-1-1.pdf,CASE DOCS\02.08.24 - Associate Judge's Report-1-1 copy.pdf,120643,1762843786.0,
b13758cec09cd57e892f6f8a66ce395025c03a11c6f89f68492e50b71d74779b,CASE DOCS\02.12.24 - ORDER FOR WD OF ATTORNEY-1.pdf,CASE DOCS\02.08.24 - ORDER FOR WITHDRAWL OF ATTORNEY-1.pdf,47284,1762843786.0,
b13758cec09cd57e892f6f8a66ce395025c03a11c6f89f68492e50b71d74779b,CASE DOCS\02.12.24 - ORDER FOR WD OF ATTORNEY-1.pdf,CASE DOCS\02.12.24 - ORDER FOR WD OF ATTORNEY-1 copy.pdf,47284,1732125811.0,
b13758cec09cd57e892f6f8a66ce395025c03a11c6f89f68492e50b71d74779b,CASE DOCS\02.12.24 - ORDER FOR WD OF ATTORNEY-1.pdf,CASE DOCS\02.08.24 - ORDER FOR WITHDRAWL OF ATTORNEY-1 copy.pdf,47284,1762843786.0,
fee7c8415200c548f5c09123d081cec62e61c353cdb1e92184d24d161c18dddc,CASE DOCS\02.09-1.pdf,CASE DOCS\02.09.24 - Emergency Motion to Vacate-1-1.pdf,2410092,1762843787.0,
fee7c8415200c548f5c09123d081cec62e61c353cdb1e92184d24d161c18dddc,CASE DOCS\02.09-1.pdf,CASE DOCS\02.09-1 copy.pdf,2410092,1762843803.0,
fee7c8415200c548f5c09123d081cec62e61c353cdb1e92184d24d161c18dddc,CASE DOCS\02.09-1.pdf,CASE DOCS\02.09.24 - Emergency Motion to Vacate-1-1 copy.pdf,2410092,1762843787.0,
f8d1d7f833aad3c2f2fdac53c8ebd9212c4cd0e02262e580918e529965223128,CASE DOCS\02.09.2024_EXHIBIT A1 - TEXT RECORDS AND VISUALIZATIONS-1.pdf,CASE DOCS\02.09.2024_EXHIBIT A1 - TEXT RECORDS AND VISUALIZATIONS-1 copy.pdf,2023539,1762843786.0,
34b44cc2ad279de4d2eee846a20b853fbe6d6d9a9be0b6541f512e7720d629e6,CASE DOCS\02.09.24 - Exhibit A.2 Text to Papaw-1.pdf,CASE DOCS\02.09.2024_EXHIBIT A2 - TEXT TO PAPAW-1.pdf,143494,1762843786.0,
34b44cc2ad279de4d2eee846a20b853fbe6d6d9a9be0b6541f512e7720d629e6,CASE DOCS\02.09.24 - Exhibit A.2 Text to Papaw-1.pdf,CASE DOCS\02.09.24 - Exhibit A.2 Text to Papaw-1 copy.pdf,143494,1762843787.0,
34b44cc2ad279de4d2eee846a20b853fbe6d6d9a9be0b6541f512e7720d629e6,CASE DOCS\02.09.24 - Exhibit A.2 Text to Papaw-1.pdf,CASE DOCS\02.09.2024_EXHIBIT A2 - TEXT TO PAPAW-1 copy.pdf,143494,1762843786.0,
3b274477f600c1fe35ba5bf186d7334b328b63b51add9e522ac81ea5d12f41b5,CASE DOCS\02.09.24 - Exhibit A.3 Financial Transaction-1.pdf,CASE DOCS\02.09.2024_EXHIBIT A3 - FINANCIAL TRANSACTION-1.pdf,96153,1762843786.0,
3b274477f600c1fe35ba5bf186d7334b328b63b51add9e522ac81ea5d12f41b5,CASE DOCS\02.09.24 - Exhibit A.3 Financial Transaction-1.pdf,CASE DOCS\02.09.24 - Exhibit A.3 Financial Transaction-1 copy.pdf,96153,1762843787.0,
3b274477f600c1fe35ba5bf186d7334b328b63b51add9e522ac81ea5d12f41b5,CASE DOCS\02.09.24 - Exhibit A.3 Financial Transaction-1.pdf,CASE DOCS\02.09.2024_EXHIBIT A3 - FINANCIAL TRANSACTION-1 copy.pdf,96153,1762843786.0,
f306ec91f2f77bb12d53a8010a11445b2f69692ba9b59ab9f06f4fef6cbabd64,CASE DOCS\02.09.24 - Exhibit A.4 Overdrawn Account-1.pdf,CASE DOCS\02.09.2024_EXHIBIT A4 - OVERDRAWN ACCOUNT-1.pdf,202271,1762843787.0,
f306ec91f2f77bb12d53a8010a11445b2f69692ba9b59ab9f06f4fef6cbabd64,CASE DOCS\02.09.24 - Exhibit A.4 Overdrawn Account-1.pdf,CASE DOCS\02.09.24 - Exhibit A.4 Overdrawn Account-1 copy.pdf,202271,1762843787.0,
f306ec91f2f77bb12d53a8010a11445b2f69692ba9b59ab9f06f4fef6cbabd64,CASE DOCS\02.09.24 - Exhibit A.4 Overdrawn Account-1.pdf,CASE DOCS\02.09.2024_EXHIBIT A4 - OVERDRAWN ACCOUNT-1 copy.pdf,202271,1762843787.0,
6c73c3330db9dba4b7a1cfcdcf3f4fedc762a98943d764391b2c5fff2652ef9b,CASE DOCS\02.09.2024_EXHIBIT A5 - EVICTION NOTICE TORN-1.pdf,CASE DOCS\02.09.2024_EXHIBIT A5 - EVICTION NOTICE TORN-1 copy.pdf,201917,1762843786.0,
56b519eeee12d33d16eeeaa99c6c8b1ff7bdc1769fa1bc5ed9a1b698832c54e5,CASE DOCS\02.09.24 - Exhibit B.2 Dismissed Eviction-1.pdf,CASE DOCS\02.09.2024_EXHIBIT B2 - DISMISSED EVICTION-1.pdf,80152,1762843786.0,
56b519eeee12d33d16eeeaa99c6c8b1ff7bdc1769fa1bc5ed9a1b698832c54e5,CASE DOCS\02.09.24 - Exhibit B.2 Dismissed Eviction-1.pdf,CASE DOCS\02.09.24 - Exhibit B.2 Dismissed Eviction-1 copy.pdf,80152,1762843788.0,
56b519eeee12d33d16eeeaa99c6c8b1ff7bdc1769fa1bc5ed9a1b698832c54e5,CASE DOCS\02.09.24 - Exhibit B.2 Dismissed Eviction-1.pdf,CASE DOCS\02.09.2024_EXHIBIT B2 - DISMISSED EVICTION-1 copy.pdf,80152,1762843786.0,
2240c0451219b8c37ef50bc3f801377b8682452668087d758e775a38a0279e96,CASE DOCS\02.09.2024_MTN FOR RECONSIDERATION  TO VACATETEMPORARY ORDS-1.pdf,CASE DOCS\02.09.2024_MTN FOR RECONSIDERATION  TO VACATETEMPORARY ORDS-1 copy.pdf,428386,1762843787.0,
6f68b4b61db2cdad39276632bcba10e0b6e0b5a06992c06f59abc14b1b5525a5,CASE DOCS\02.09.24 -  Exhibit A.5 EVICTION NOTICE-1.pdf,CASE DOCS\02.09.24 -  Exhibit A.5 EVICTION NOTICE-1 copy.pdf,396976,1762843787.0,
6b32b7b22a74f155b5971211ff7f5cbae67cb38cfcc6c9b475b6d9a93d7b29b2,CASE DOCS\02.09.24 - EMERGENCY MOTION - EXHIBIT A.3-1.pdf,CASE DOCS\02.09.24 - EMERGENCY MOTION - EXHIBIT A.3-1 copy.pdf,471043,1762843787.0,
b1abf6e079b1ef498531a7aa7fc10762ed3b24422d881dd695d434145d436792,CASE DOCS\02.09.24 - EMERGENCY MOTION.pdf,CASE DOCS\02.09.24 - EMERGENCY MOTION-1.pdf,386366,1725932541.0,
b1abf6e079b1ef498531a7aa7fc10762ed3b24422d881dd695d434145d436792,CASE DOCS\02.09.24 - EMERGENCY MOTION.pdf,CASE DOCS\02.09.24 - EMERGENCY MOTION copy.pdf,386366,1725932541.0,
b1abf6e079b1ef498531a7aa7fc10762ed3b24422d881dd695d434145d436792,CASE DOCS\02.09.24 - EMERGENCY MOTION.pdf,CASE DOCS\02.09.24 - EMERGENCY MOTION-1 copy.pdf,386366,1725932541.0,
aabfa145a6813f3744407e733dc37f216f197aad87724d1d132a3850a55f37cf,CASE DOCS\02.09.24 - EMERGENCY MOTION TO RECONSIDER EVIDENCE AND VACATE TEMPORARY ORDERS-1.pdf,CASE DOCS\02.09.24 - EMERGENCY MOTION TO RECONSIDER EVIDENCE AND VACATE TEMPORARY ORDERS-1 copy.pdf,409966,1762843787.0,
523de0bcb89b73f55499501069c682c17db931638f24ba198a287f352a7492cc,CASE DOCS\02.09.24 - EMERGENCY MOTION TO RECONSIDER-1.pdf,CASE DOCS\02.09.24 - EMERGENCY MOTION TO RECONSIDER-1 copy.pdf,386360,1762843787.0,
fbc389261eb198d96532973790eeb7d16f72461e9c7659da61340334ceda4533,CASE DOCS\02.09.24 - EMERGENCY MOTION TO VACATE.pdf,CASE DOCS\02.09.24 - EMERGENCY MOTION TO VACATE-1.pdf,704009,1727692699.0,
fbc389261eb198d96532973790eeb7d16f72461e9c7659da61340334ceda4533,CASE DOCS\02.09.24 - EMERGENCY MOTION TO VACATE.pdf,CASE DOCS\02.27.24 - EMERGENCY MOTION NOTICE OF HEARING-1.pdf,704009,1732472190.0,
fbc389261eb198d96532973790eeb7d16f72461e9c7659da61340334ceda4533,CASE DOCS\02.09.24 - EMERGENCY MOTION TO VACATE.pdf,CASE DOCS\02.27.24 - Notice of Hearing (SUMMARY JUDGMENT)-1.pdf,704009,1762843805.0,
fbc389261eb198d96532973790eeb7d16f72461e9c7659da61340334ceda4533,CASE DOCS\02.09.24 - EMERGENCY MOTION TO VACATE.pdf,CASE DOCS\02.09.24 - EMERGENCY MOTION TO VACATE copy.pdf,704009,1727692699.0,
fbc389261eb198d96532973790eeb7d16f72461e9c7659da61340334ceda4533,CASE DOCS\02.09.24 - EMERGENCY MOTION TO VACATE.pdf,CASE DOCS\02.09.24 - EMERGENCY MOTION TO VACATE-1 copy.pdf,704009,1727692699.0,
fbc389261eb198d96532973790eeb7d16f72461e9c7659da61340334ceda4533,CASE DOCS\02.09.24 - EMERGENCY MOTION TO VACATE.pdf,CASE DOCS\02.27.24 - EMERGENCY MOTION NOTICE OF HEARING-1 copy.pdf,704009,1732472190.0,
fbc389261eb198d96532973790eeb7d16f72461e9c7659da61340334ceda4533,CASE DOCS\02.09.24 - EMERGENCY MOTION TO VACATE.pdf,CASE DOCS\02.27.24 - Notice of Hearing (SUMMARY JUDGMENT)-1 copy.pdf,704009,1762843805.0,
490754fb35acfa545e41d04cb60f05d2ba747419c5367319abde927d98eae0af,CASE DOCS\02.09.24 - Exhibit A.4 BANK OVERDRAFT AND BUSINESS ADS-1.pdf,CASE DOCS\02.09.24 - Exhibit A.4 BANK OVERDRAFT AND BUSINESS ADS-1 copy.pdf,404669,1762843787.0,
2b11f0476517cb6033c4f4e11835491c36210c188f927d5f383715bba5fb5d36,CASE DOCS\02.09.24 - Exhibit B.1 ORIGINAL PETITION FOR DIVORCE-1.pdf,CASE DOCS\02.09.24 - Exhibit B.1 ORIGINAL PETITION FOR DIVORCE-1 copy.pdf,1701924,1762843788.0,
f7586b7967f126679d7d7c352e2d7ded2934201b2bac176c9794be407836071c,CASE DOCS\02.09.24 - Exhibit C.1 DEFENDANT'S ORIGINAL ANSWER-1.pdf,CASE DOCS\02.09.24 - Exhibit C.1 DEFENDANT'S ORIGINAL ANSWER-1 copy.pdf,3689507,1762843788.0,
6d5258f921acc631b0016ba1896ef666ad0c686096bad8e2eb362c32f23e4e49,CASE DOCS\02.09.24 - EXHIBIT D - PROPOSED PARENTING PLAN-1.pdf,CASE DOCS\02.09.24 - EXHIBIT D - PROPOSED PARENTING PLAN-1 copy.pdf,275494,1762843803.0,
d88a1e4de0bb9b34b201d387777816ebe1190b6b70ddce57bdeada344f5238a9,CASE DOCS\02.09.25 - Exhibit A.1 TEXTS AND VIZUALIZATIONS-1.pdf,CASE DOCS\02.09.25 - Exhibit A.1 TEXTS AND VIZUALIZATIONS-1 copy.pdf,6484731,1762843803.0,
1071be0f6e91f17658d89a55a6add61b5603cdc4c5be8d895aa7b083c40fffa2,CASE DOCS\02.09.25 - Exhibit A.2 TEXT TO PAPAW-1.pdf,CASE DOCS\02.09.25 - Exhibit A.2 TEXT TO PAPAW-1 copy.pdf,347874,1762843803.0,
9eabbabb54b29771adc22c6d61e2bef09d3c979bbbc5caed940fb39fa21f300e,CASE DOCS\02.09.25 - Exhibit A.3 FINANCIAL TRANSACTIONS-1.pdf,CASE DOCS\02.09.25 - Exhibit A.3 FINANCIAL TRANSACTIONS-1 copy.pdf,148307,1762843803.0,
33cbcc2e470711e755fd09f04c6c328cf19ea59711415e39c17bf5d7a22c01c2,CASE DOCS\02.09.25 - Exhibit B.2 EVICTION DISMISSAL-1.pdf,CASE DOCS\02.09.25 - Exhibit B.2 EVICTION DISMISSAL-1 copy.pdf,160249,1762843803.0,
4e63d6c7e660ef15fc9ae76357d4ed8a214af3c2bc259213592e79c746ba066b,CASE DOCS\02.09.25 - Exhibit B.3 MUNFORD ILLEGAL ORDER-1.pdf,CASE DOCS\02.09.25 - Exhibit B.3 MUNFORD ILLEGAL ORDER-1 copy.pdf,46309,1762843803.0,
736e9148f246c8eb6f8127a8e4b78bde35b9e49fedceb633d21e01d46923d031,CASE DOCS\02.10.25 - EMERGENCY EX-PARTE ORDER-1.pdf,"CASE DOCS\02.10.25 - EMERGENCY EX-PARTE JOINT MOTION FOR CHILD CUSTODY, CONTEMPT-1.pdf",3997800,1739293993.0,
736e9148f246c8eb6f8127a8e4b78bde35b9e49fedceb633d21e01d46923d031,CASE DOCS\02.10.25 - EMERGENCY EX-PARTE ORDER-1.pdf,CASE DOCS\02.10.25 - EMERGENCY EX-PARTE ORDER-1 copy.pdf,3997800,1762843803.0,
736e9148f246c8eb6f8127a8e4b78bde35b9e49fedceb633d21e01d46923d031,CASE DOCS\02.10.25 - EMERGENCY EX-PARTE ORDER-1.pdf,"CASE DOCS\02.10.25 - EMERGENCY EX-PARTE JOINT MOTION FOR CHILD CUSTODY, CONTEMPT-1 copy.pdf",3997800,1739293993.0,
252b43802133c726c467f1d017dcf2d0120ab5ed27c1668544231e4da42ea240,CASE DOCS\02.12.24 - Order of Withdraw (BACALIS)-1.pdf,CASE DOCS\02.12.2024_ORD FOR WD OF ATTORNEY BACALIS-1.pdf,525158,1762843804.0,
252b43802133c726c467f1d017dcf2d0120ab5ed27c1668544231e4da42ea240,CASE DOCS\02.12.24 - Order of Withdraw (BACALIS)-1.pdf,CASE DOCS\02.12.24 - Order of Withdraw (BACALIS)-1 copy.pdf,525158,1762843804.0,
252b43802133c726c467f1d017dcf2d0120ab5ed27c1668544231e4da42ea240,CASE DOCS\02.12.24 - Order of Withdraw (BACALIS)-1.pdf,CASE DOCS\02.12.2024_ORD FOR WD OF ATTORNEY BACALIS-1 copy.pdf,525158,1762843804.0,
d4a1971b6f6e5ced2aa04cce2c1836006f2cdb1dddcf2d0221c896f0f3aa647f,CASE DOCS\02.13.24 - Correspondence Cooper Carter-1.pdf,CASE DOCS\02.13.24 - Correspondence Cooper Carter-1 copy.pdf,200295,1762843804.0,
f17e3d77d180f3ae99352507102bd63e340dff8872bede121c73dbcd6da98c31,CASE DOCS\02.14.24 - First COOPER COMMUNICATIONS-1.pdf,CASE DOCS\02.14.24 - First COOPER COMMUNICATIONS-1 copy.pdf,1527154,1762843804.0,
0f5b67b943c2c7a1fa0ddb0eb687d3a000fa51effc2f577c99ed76be247fdc81,CASE DOCS\02.14.24 - RESPONDENT'S ANSWER TO PETITIONERS DIVORCE PETITION-1.pdf,CASE DOCS\02.14.24 - RESPONDENT'S ANSWER TO PETITIONER'S FIRST AMENDED DIVORCE-1.pdf,1374874,1732125727.0,
0f5b67b943c2c7a1fa0ddb0eb687d3a000fa51effc2f577c99ed76be247fdc81,CASE DOCS\02.14.24 - RESPONDENT'S ANSWER TO PETITIONERS DIVORCE PETITION-1.pdf,CASE DOCS\02.14.24 - RESPONDENT'S ANSWER TO PETITIONERS DIVORCE PETITION-1 copy.pdf,1374874,1732125718.0,
0f5b67b943c2c7a1fa0ddb0eb687d3a000fa51effc2f577c99ed76be247fdc81,CASE DOCS\02.14.24 - RESPONDENT'S ANSWER TO PETITIONERS DIVORCE PETITION-1.pdf,CASE DOCS\02.14.24 - RESPONDENT'S ANSWER TO PETITIONER'S FIRST AMENDED DIVORCE-1 copy.pdf,1374874,1732125727.0,
074bb53dacba1a72337f75c2c0ea8edb0d3a7b5b8be2876776a59e565d7677d8,CASE DOCS\02.20.25 - MOTION TO SIGN-1.pdf,CASE DOCS\02.20.25 - MOTION TO SIGN-1 copy.pdf,444981,1740101848.0,
0c4da9999630050de2a48de84c10c556b5a869909621c80dc0ff02cce69a0326,CASE DOCS\02.20.25 - MOTION TO SIGN-1-1.pdf,CASE DOCS\02.20.25 - MOTION TO SIGN-1-1 copy.pdf,435277,1762843804.0,
5c8ca68df916e0c6dbf11f516470da4f4b209880c7f60ad243648971f79c7392,CASE DOCS\02.22.2024_PROP ORDER ON MOTION FOR PRETRIAL SUMMARYJUDGMENT-1.pdf,CASE DOCS\02.22.24 - Proposed Order on Motion for Summary Judgment-6a3cda3b-1.pdf,101761,1762843804.0,
5c8ca68df916e0c6dbf11f516470da4f4b209880c7f60ad243648971f79c7392,CASE DOCS\02.22.2024_PROP ORDER ON MOTION FOR PRETRIAL SUMMARYJUDGMENT-1.pdf,CASE DOCS\02.22.2024_PROP ORDER ON MOTION FOR PRETRIAL SUMMARYJUDGMENT-1 copy.pdf,101761,1762843804.0,
5c8ca68df916e0c6dbf11f516470da4f4b209880c7f60ad243648971f79c7392,CASE DOCS\02.22.2024_PROP ORDER ON MOTION FOR PRETRIAL SUMMARYJUDGMENT-1.pdf,CASE DOCS\02.22.24 - Proposed Order on Motion for Summary Judgment-6a3cda3b-1 copy.pdf,101761,1762843804.0,
d654e1da7d72b4b0961604bcaebb97bb4de7d2dfea8a71bc2e6615059c1b8820,CASE DOCS\02.22.24 - SUMM JUDGEMENT NOTICE OF HEARING-1.pdf,CASE DOCS\02.22.24 - MOTION FOR PARTIAL SUMMARY JUDGMENT-1.pdf,1078380,1727692695.0,
